filepath,filename,emotion,emotion_code,intensity,statement,repetition,actor,gender,vocal_channel,modality
Actor_16\03-01-03-01-02-01-16.wav,03-01-03-01-02-01-16.wav,happy,03,normal,Dogs are sitting by the door,01,16,female,speech,audio-only
Actor_16\03-01-03-01-02-02-16.wav,03-01-03-01-02-02-16.wav,happy,03,normal,Dogs are sitting by the door,02,16,female,speech,audio-only
Actor_16\03-01-03-02-01-01-16.wav,03-01-03-02-01-01-16.wav,happy,03,strong,Kids are talking by the door,01,16,female,speech,audio-only
Actor_16\03-01-03-02-01-02-16.wav,03-01-03-02-01-02-16.wav,happy,03,strong,Kids are talking by the door,02,16,female,speech,audio-only
Actor_16\03-01-03-02-02-01-16.wav,03-01-03-02-02-01-16.wav,happy,03,strong,Dogs are sitting by the door,01,16,female,speech,audio-only
Actor_16\03-01-03-02-02-02-16.wav,03-01-03-02-02-02-16.wav,happy,03,strong,Dogs are sitting by the door,02,16,female,speech,audio-only
Actor_16\03-01-04-01-01-01-16.wav,03-01-04-01-01-01-16.wav,sad,04,normal,Kids are talking by the door,01,16,female,speech,audio-only
Actor_16\03-01-04-01-01-02-16.wav,03-01-04-01-01-02-16.wav,sad,04,normal,Kids are talking by the door,02,16,female,speech,audio-only
Actor_16\03-01-04-01-02-01-16.wav,03-01-04-01-02-01-16.wav,sad,04,normal,Dogs are sitting by the door,01,16,female,speech,audio-only
Actor_16\03-01-04-01-02-02-16.wav,03-01-04-01-02-02-16.wav,sad,04,normal,Dogs are sitting by the door,02,16,female,speech,audio-only
Actor_16\03-01-04-02-01-01-16.wav,03-01-04-02-01-01-16.wav,sad,04,strong,Kids are talking by the door,01,16,female,speech,audio-only
Actor_16\03-01-04-02-01-02-16.wav,03-01-04-02-01-02-16.wav,sad,04,strong,Kids are talking by the door,02,16,female,speech,audio-only
Actor_16\03-01-04-02-02-01-16.wav,03-01-04-02-02-01-16.wav,sad,04,strong,Dogs are sitting by the door,01,16,female,speech,audio-only
Actor_16\03-01-04-02-02-02-16.wav,03-01-04-02-02-02-16.wav,sad,04,strong,Dogs are sitting by the door,02,16,female,speech,audio-only
Actor_16\03-01-05-01-01-01-16.wav,03-01-05-01-01-01-16.wav,angry,05,normal,Kids are talking by the door,01,16,female,speech,audio-only
Actor_16\03-01-05-01-01-02-16.wav,03-01-05-01-01-02-16.wav,angry,05,normal,Kids are talking by the door,02,16,female,speech,audio-only
Actor_16\03-01-05-01-02-01-16.wav,03-01-05-01-02-01-16.wav,angry,05,normal,Dogs are sitting by the door,01,16,female,speech,audio-only
Actor_16\03-01-05-01-02-02-16.wav,03-01-05-01-02-02-16.wav,angry,05,normal,Dogs are sitting by the door,02,16,female,speech,audio-only
Actor_16\03-01-05-02-01-01-16.wav,03-01-05-02-01-01-16.wav,angry,05,strong,Kids are talking by the door,01,16,female,speech,audio-only
Actor_16\03-01-05-02-01-02-16.wav,03-01-05-02-01-02-16.wav,angry,05,strong,Kids are talking by the door,02,16,female,speech,audio-only
Actor_16\03-01-05-02-02-01-16.wav,03-01-05-02-02-01-16.wav,angry,05,strong,Dogs are sitting by the door,01,16,female,speech,audio-only
Actor_16\03-01-05-02-02-02-16.wav,03-01-05-02-02-02-16.wav,angry,05,strong,Dogs are sitting by the door,02,16,female,speech,audio-only
Actor_16\03-01-06-01-01-01-16.wav,03-01-06-01-01-01-16.wav,fearful,06,normal,Kids are talking by the door,01,16,female,speech,audio-only
Actor_16\03-01-06-01-01-02-16.wav,03-01-06-01-01-02-16.wav,fearful,06,normal,Kids are talking by the door,02,16,female,speech,audio-only
Actor_16\03-01-06-01-02-01-16.wav,03-01-06-01-02-01-16.wav,fearful,06,normal,Dogs are sitting by the door,01,16,female,speech,audio-only
Actor_16\03-01-06-01-02-02-16.wav,03-01-06-01-02-02-16.wav,fearful,06,normal,Dogs are sitting by the door,02,16,female,speech,audio-only
Actor_16\03-01-06-02-01-01-16.wav,03-01-06-02-01-01-16.wav,fearful,06,strong,Kids are talking by the door,01,16,female,speech,audio-only
Actor_16\03-01-06-02-01-02-16.wav,03-01-06-02-01-02-16.wav,fearful,06,strong,Kids are talking by the door,02,16,female,speech,audio-only
Actor_16\03-01-06-02-02-01-16.wav,03-01-06-02-02-01-16.wav,fearful,06,strong,Dogs are sitting by the door,01,16,female,speech,audio-only
Actor_16\03-01-06-02-02-02-16.wav,03-01-06-02-02-02-16.wav,fearful,06,strong,Dogs are sitting by the door,02,16,female,speech,audio-only
Actor_16\03-01-07-01-01-01-16.wav,03-01-07-01-01-01-16.wav,disgust,07,normal,Kids are talking by the door,01,16,female,speech,audio-only
Actor_16\03-01-07-01-01-02-16.wav,03-01-07-01-01-02-16.wav,disgust,07,normal,Kids are talking by the door,02,16,female,speech,audio-only
Actor_16\03-01-07-01-02-01-16.wav,03-01-07-01-02-01-16.wav,disgust,07,normal,Dogs are sitting by the door,01,16,female,speech,audio-only
Actor_16\03-01-07-01-02-02-16.wav,03-01-07-01-02-02-16.wav,disgust,07,normal,Dogs are sitting by the door,02,16,female,speech,audio-only
Actor_16\03-01-07-02-01-01-16.wav,03-01-07-02-01-01-16.wav,disgust,07,strong,Kids are talking by the door,01,16,female,speech,audio-only
Actor_16\03-01-07-02-01-02-16.wav,03-01-07-02-01-02-16.wav,disgust,07,strong,Kids are talking by the door,02,16,female,speech,audio-only
Actor_16\03-01-07-02-02-01-16.wav,03-01-07-02-02-01-16.wav,disgust,07,strong,Dogs are sitting by the door,01,16,female,speech,audio-only
Actor_16\03-01-07-02-02-02-16.wav,03-01-07-02-02-02-16.wav,disgust,07,strong,Dogs are sitting by the door,02,16,female,speech,audio-only
Actor_16\03-01-08-01-01-01-16.wav,03-01-08-01-01-01-16.wav,surprised,08,normal,Kids are talking by the door,01,16,female,speech,audio-only
Actor_16\03-01-08-01-01-02-16.wav,03-01-08-01-01-02-16.wav,surprised,08,normal,Kids are talking by the door,02,16,female,speech,audio-only
Actor_16\03-01-08-01-02-01-16.wav,03-01-08-01-02-01-16.wav,surprised,08,normal,Dogs are sitting by the door,01,16,female,speech,audio-only
Actor_16\03-01-08-01-02-02-16.wav,03-01-08-01-02-02-16.wav,surprised,08,normal,Dogs are sitting by the door,02,16,female,speech,audio-only
Actor_16\03-01-08-02-01-01-16.wav,03-01-08-02-01-01-16.wav,surprised,08,strong,Kids are talking by the door,01,16,female,speech,audio-only
Actor_16\03-01-08-02-01-02-16.wav,03-01-08-02-01-02-16.wav,surprised,08,strong,Kids are talking by the door,02,16,female,speech,audio-only
Actor_16\03-01-08-02-02-01-16.wav,03-01-08-02-02-01-16.wav,surprised,08,strong,Dogs are sitting by the door,01,16,female,speech,audio-only
Actor_16\03-01-08-02-02-02-16.wav,03-01-08-02-02-02-16.wav,surprised,08,strong,Dogs are sitting by the door,02,16,female,speech,audio-only
Actor_17\03-01-01-01-01-01-17.wav,03-01-01-01-01-01-17.wav,neutral,01,normal,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-01-01-01-02-17.wav,03-01-01-01-01-02-17.wav,neutral,01,normal,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-01-01-02-01-17.wav,03-01-01-01-02-01-17.wav,neutral,01,normal,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-01-01-02-02-17.wav,03-01-01-01-02-02-17.wav,neutral,01,normal,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_17\03-01-02-01-01-01-17.wav,03-01-02-01-01-01-17.wav,calm,02,normal,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-02-01-01-02-17.wav,03-01-02-01-01-02-17.wav,calm,02,normal,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-02-01-02-01-17.wav,03-01-02-01-02-01-17.wav,calm,02,normal,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-02-01-02-02-17.wav,03-01-02-01-02-02-17.wav,calm,02,normal,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_17\03-01-02-02-01-01-17.wav,03-01-02-02-01-01-17.wav,calm,02,strong,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-02-02-01-02-17.wav,03-01-02-02-01-02-17.wav,calm,02,strong,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-02-02-02-01-17.wav,03-01-02-02-02-01-17.wav,calm,02,strong,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-02-02-02-02-17.wav,03-01-02-02-02-02-17.wav,calm,02,strong,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_17\03-01-03-01-01-01-17.wav,03-01-03-01-01-01-17.wav,happy,03,normal,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-03-01-01-02-17.wav,03-01-03-01-01-02-17.wav,happy,03,normal,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-03-01-02-01-17.wav,03-01-03-01-02-01-17.wav,happy,03,normal,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-03-01-02-02-17.wav,03-01-03-01-02-02-17.wav,happy,03,normal,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_17\03-01-03-02-01-01-17.wav,03-01-03-02-01-01-17.wav,happy,03,strong,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-03-02-01-02-17.wav,03-01-03-02-01-02-17.wav,happy,03,strong,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-03-02-02-01-17.wav,03-01-03-02-02-01-17.wav,happy,03,strong,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-03-02-02-02-17.wav,03-01-03-02-02-02-17.wav,happy,03,strong,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_17\03-01-04-01-01-01-17.wav,03-01-04-01-01-01-17.wav,sad,04,normal,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-04-01-01-02-17.wav,03-01-04-01-01-02-17.wav,sad,04,normal,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-04-01-02-01-17.wav,03-01-04-01-02-01-17.wav,sad,04,normal,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-04-01-02-02-17.wav,03-01-04-01-02-02-17.wav,sad,04,normal,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_17\03-01-04-02-01-01-17.wav,03-01-04-02-01-01-17.wav,sad,04,strong,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-04-02-01-02-17.wav,03-01-04-02-01-02-17.wav,sad,04,strong,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-04-02-02-01-17.wav,03-01-04-02-02-01-17.wav,sad,04,strong,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-04-02-02-02-17.wav,03-01-04-02-02-02-17.wav,sad,04,strong,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_17\03-01-05-01-01-01-17.wav,03-01-05-01-01-01-17.wav,angry,05,normal,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-05-01-01-02-17.wav,03-01-05-01-01-02-17.wav,angry,05,normal,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-05-01-02-01-17.wav,03-01-05-01-02-01-17.wav,angry,05,normal,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-05-01-02-02-17.wav,03-01-05-01-02-02-17.wav,angry,05,normal,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_17\03-01-05-02-01-01-17.wav,03-01-05-02-01-01-17.wav,angry,05,strong,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-05-02-01-02-17.wav,03-01-05-02-01-02-17.wav,angry,05,strong,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-05-02-02-01-17.wav,03-01-05-02-02-01-17.wav,angry,05,strong,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-05-02-02-02-17.wav,03-01-05-02-02-02-17.wav,angry,05,strong,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_17\03-01-06-01-01-01-17.wav,03-01-06-01-01-01-17.wav,fearful,06,normal,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-06-01-01-02-17.wav,03-01-06-01-01-02-17.wav,fearful,06,normal,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-06-01-02-01-17.wav,03-01-06-01-02-01-17.wav,fearful,06,normal,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-06-01-02-02-17.wav,03-01-06-01-02-02-17.wav,fearful,06,normal,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_17\03-01-06-02-01-01-17.wav,03-01-06-02-01-01-17.wav,fearful,06,strong,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-06-02-01-02-17.wav,03-01-06-02-01-02-17.wav,fearful,06,strong,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-06-02-02-01-17.wav,03-01-06-02-02-01-17.wav,fearful,06,strong,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-06-02-02-02-17.wav,03-01-06-02-02-02-17.wav,fearful,06,strong,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_17\03-01-07-01-01-01-17.wav,03-01-07-01-01-01-17.wav,disgust,07,normal,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-07-01-01-02-17.wav,03-01-07-01-01-02-17.wav,disgust,07,normal,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-07-01-02-01-17.wav,03-01-07-01-02-01-17.wav,disgust,07,normal,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-07-01-02-02-17.wav,03-01-07-01-02-02-17.wav,disgust,07,normal,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_17\03-01-07-02-01-01-17.wav,03-01-07-02-01-01-17.wav,disgust,07,strong,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-07-02-01-02-17.wav,03-01-07-02-01-02-17.wav,disgust,07,strong,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-07-02-02-01-17.wav,03-01-07-02-02-01-17.wav,disgust,07,strong,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-07-02-02-02-17.wav,03-01-07-02-02-02-17.wav,disgust,07,strong,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_17\03-01-08-01-01-01-17.wav,03-01-08-01-01-01-17.wav,surprised,08,normal,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-08-01-01-02-17.wav,03-01-08-01-01-02-17.wav,surprised,08,normal,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-08-01-02-01-17.wav,03-01-08-01-02-01-17.wav,surprised,08,normal,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-08-01-02-02-17.wav,03-01-08-01-02-02-17.wav,surprised,08,normal,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_17\03-01-08-02-01-01-17.wav,03-01-08-02-01-01-17.wav,surprised,08,strong,Kids are talking by the door,01,17,male,speech,audio-only
Actor_17\03-01-08-02-01-02-17.wav,03-01-08-02-01-02-17.wav,surprised,08,strong,Kids are talking by the door,02,17,male,speech,audio-only
Actor_17\03-01-08-02-02-01-17.wav,03-01-08-02-02-01-17.wav,surprised,08,strong,Dogs are sitting by the door,01,17,male,speech,audio-only
Actor_17\03-01-08-02-02-02-17.wav,03-01-08-02-02-02-17.wav,surprised,08,strong,Dogs are sitting by the door,02,17,male,speech,audio-only
Actor_18\03-01-01-01-01-01-18.wav,03-01-01-01-01-01-18.wav,neutral,01,normal,Kids are talking by the door,01,18,female,speech,audio-only
Actor_18\03-01-01-01-01-02-18.wav,03-01-01-01-01-02-18.wav,neutral,01,normal,Kids are talking by the door,02,18,female,speech,audio-only
Actor_18\03-01-01-01-02-01-18.wav,03-01-01-01-02-01-18.wav,neutral,01,normal,Dogs are sitting by the door,01,18,female,speech,audio-only
Actor_18\03-01-01-01-02-02-18.wav,03-01-01-01-02-02-18.wav,neutral,01,normal,Dogs are sitting by the door,02,18,female,speech,audio-only
Actor_18\03-01-02-01-01-01-18.wav,03-01-02-01-01-01-18.wav,calm,02,normal,Kids are talking by the door,01,18,female,speech,audio-only
Actor_18\03-01-02-01-01-02-18.wav,03-01-02-01-01-02-18.wav,calm,02,normal,Kids are talking by the door,02,18,female,speech,audio-only
Actor_18\03-01-02-01-02-01-18.wav,03-01-02-01-02-01-18.wav,calm,02,normal,Dogs are sitting by the door,01,18,female,speech,audio-only
Actor_18\03-01-02-01-02-02-18.wav,03-01-02-01-02-02-18.wav,calm,02,normal,Dogs are sitting by the door,02,18,female,speech,audio-only
Actor_18\03-01-02-02-01-01-18.wav,03-01-02-02-01-01-18.wav,calm,02,strong,Kids are talking by the door,01,18,female,speech,audio-only
Actor_18\03-01-02-02-01-02-18.wav,03-01-02-02-01-02-18.wav,calm,02,strong,Kids are talking by the door,02,18,female,speech,audio-only
Actor_18\03-01-02-02-02-01-18.wav,03-01-02-02-02-01-18.wav,calm,02,strong,Dogs are sitting by the door,01,18,female,speech,audio-only
Actor_18\03-01-02-02-02-02-18.wav,03-01-02-02-02-02-18.wav,calm,02,strong,Dogs are sitting by the door,02,18,female,speech,audio-only
Actor_18\03-01-03-01-01-01-18.wav,03-01-03-01-01-01-18.wav,happy,03,normal,Kids are talking by the door,01,18,female,speech,audio-only
Actor_18\03-01-03-01-01-02-18.wav,03-01-03-01-01-02-18.wav,happy,03,normal,Kids are talking by the door,02,18,female,speech,audio-only
Actor_18\03-01-03-01-02-01-18.wav,03-01-03-01-02-01-18.wav,happy,03,normal,Dogs are sitting by the door,01,18,female,speech,audio-only
Actor_18\03-01-03-01-02-02-18.wav,03-01-03-01-02-02-18.wav,happy,03,normal,Dogs are sitting by the door,02,18,female,speech,audio-only
Actor_18\03-01-03-02-01-01-18.wav,03-01-03-02-01-01-18.wav,happy,03,strong,Kids are talking by the door,01,18,female,speech,audio-only
Actor_18\03-01-03-02-01-02-18.wav,03-01-03-02-01-02-18.wav,happy,03,strong,Kids are talking by the door,02,18,female,speech,audio-only
Actor_18\03-01-03-02-02-01-18.wav,03-01-03-02-02-01-18.wav,happy,03,strong,Dogs are sitting by the door,01,18,female,speech,audio-only
Actor_18\03-01-03-02-02-02-18.wav,03-01-03-02-02-02-18.wav,happy,03,strong,Dogs are sitting by the door,02,18,female,speech,audio-only
Actor_18\03-01-04-01-01-01-18.wav,03-01-04-01-01-01-18.wav,sad,04,normal,Kids are talking by the door,01,18,female,speech,audio-only
Actor_18\03-01-04-01-01-02-18.wav,03-01-04-01-01-02-18.wav,sad,04,normal,Kids are talking by the door,02,18,female,speech,audio-only
Actor_18\03-01-04-01-02-01-18.wav,03-01-04-01-02-01-18.wav,sad,04,normal,Dogs are sitting by the door,01,18,female,speech,audio-only
Actor_18\03-01-04-01-02-02-18.wav,03-01-04-01-02-02-18.wav,sad,04,normal,Dogs are sitting by the door,02,18,female,speech,audio-only
Actor_18\03-01-04-02-01-01-18.wav,03-01-04-02-01-01-18.wav,sad,04,strong,Kids are talking by the door,01,18,female,speech,audio-only
Actor_18\03-01-04-02-01-02-18.wav,03-01-04-02-01-02-18.wav,sad,04,strong,Kids are talking by the door,02,18,female,speech,audio-only
Actor_18\03-01-04-02-02-01-18.wav,03-01-04-02-02-01-18.wav,sad,04,strong,Dogs are sitting by the door,01,18,female,speech,audio-only
Actor_18\03-01-04-02-02-02-18.wav,03-01-04-02-02-02-18.wav,sad,04,strong,Dogs are sitting by the door,02,18,female,speech,audio-only
Actor_18\03-01-05-01-01-01-18.wav,03-01-05-01-01-01-18.wav,angry,05,normal,Kids are talking by the door,01,18,female,speech,audio-only
Actor_18\03-01-05-01-01-02-18.wav,03-01-05-01-01-02-18.wav,angry,05,normal,Kids are talking by the door,02,18,female,speech,audio-only
Actor_18\03-01-05-01-02-01-18.wav,03-01-05-01-02-01-18.wav,angry,05,normal,Dogs are sitting by the door,01,18,female,speech,audio-only
Actor_18\03-01-05-01-02-02-18.wav,03-01-05-01-02-02-18.wav,angry,05,normal,Dogs are sitting by the door,02,18,female,speech,audio-only
Actor_18\03-01-05-02-01-01-18.wav,03-01-05-02-01-01-18.wav,angry,05,strong,Kids are talking by the door,01,18,female,speech,audio-only
Actor_18\03-01-05-02-01-02-18.wav,03-01-05-02-01-02-18.wav,angry,05,strong,Kids are talking by the door,02,18,female,speech,audio-only
Actor_18\03-01-05-02-02-01-18.wav,03-01-05-02-02-01-18.wav,angry,05,strong,Dogs are sitting by the door,01,18,female,speech,audio-only
Actor_18\03-01-05-02-02-02-18.wav,03-01-05-02-02-02-18.wav,angry,05,strong,Dogs are sitting by the door,02,18,female,speech,audio-only
Actor_18\03-01-06-01-01-01-18.wav,03-01-06-01-01-01-18.wav,fearful,06,normal,Kids are talking by the door,01,18,female,speech,audio-only
Actor_18\03-01-06-01-01-02-18.wav,03-01-06-01-01-02-18.wav,fearful,06,normal,Kids are talking by the door,02,18,female,speech,audio-only
Actor_18\03-01-06-01-02-01-18.wav,03-01-06-01-02-01-18.wav,fearful,06,normal,Dogs are sitting by the door,01,18,female,speech,audio-only
